Open_price,High_price,Low_price,Close_price,Volume,Quote_asset_volume,Number_of_trades,buy_base_volume,buy_quote_volume,label
26094.02,26094.03,26082.77,26082.77,132.9196,3467879.8995743,4039,57.61629,1503240.8485898,2
26082.78,26082.78,26062.37,26062.38,124.28723,3240439.7790256,4724,37.5419,978782.2548609,2
26062.37,26074.36,26060.99,26070.86,74.88065,1952057.6987262,3160,36.86683,961061.3536228,2
26070.87,26070.87,26057.25,26064.39,93.86763,2446448.0849576,3649,45.62031,1188986.2264393,2
26064.38,26064.39,26060.43,26060.44,52.63408,1371750.5342585,2490,11.01217,286985.3416784,2
26060.44,26060.44,26052.8,26060.02,74.14511,1931933.6500285,3661,26.02135,678031.2160908,2
26060.02,26065.8,26058.6,26058.6,105.59202,2752050.6158366,3179,46.008,1199106.8691163,2
26058.61,26059.83,26058.6,26059.82,43.17869,1125215.7041758,2581,15.23019,396888.8345526,2
26059.83,26071.91,26059.82,26071.66,69.27539,1805850.4076644,2778,41.27131,1075811.4267308,2
26071.67,26078.15,26071.66,26076.08,99.75717,2601182.6638432,3161,59.43453,1549708.7912202,2
26076.09,26084.9,26076.08,26084.9,57.79713,1507401.7751076,2710,39.87237,1039919.4730966,1
26084.89,26090.26,26069.96,26070.0,82.38663,2148806.7009639,4157,40.53039,1057170.4183899,2
26070.0,26079.99,26066.56,26079.99,61.30807,1598313.3489522,2728,28.11938,733094.7697199,1
26079.99,26142.43,26079.98,26132.36,336.69977,8790568.3902281,6397,190.0129,4961298.6696007,0
26132.36,26172.2,26111.18,26140.91,354.06484,9254818.3273882,8573,167.74596,4384457.5574259,0
26140.91,26182.23,26140.9,26159.69,291.50131,7626093.5185418,8826,159.41192,4170664.4390538,0
26159.7,26161.4,26132.7,26145.28,237.17629,6201493.2718139,6739,95.95174,2508985.2850235,1
26145.27,26167.52,26133.74,26133.74,191.50004,5008562.5577219,5841,71.938,1881615.1691628,1
26133.75,26160.0,26133.74,26158.96,174.92984,4574764.6823907,4334,108.01891,2824738.0509208,1
26158.95,26164.06,26144.44,26149.29,233.52203,6107645.3937054,4549,91.44792,2391884.0698005,1
26149.29,26149.49,26115.77,26122.15,164.64339,4302757.2095894,5137,56.86285,1485902.4230506,1
26122.14,26140.01,26122.14,26137.0,255.38233,6673577.3906483,5113,145.81709,3810537.4156512,1
26137.0,26157.16,26125.18,26157.16,194.34339,5080120.8652022,5422,106.08132,2773068.7465884,0
26157.16,26159.46,26139.51,26144.31,178.99086,4680288.1626982,4329,54.39993,1422449.9193048,1
26144.31,26166.09,26144.31,26166.08,154.10831,4031492.6700066,3589,109.20144,2856586.1581531,0
26166.08,26179.0,26162.42,26166.35,133.87444,3503576.9055097,4336,78.17336,2045838.0543149,0
26166.35,26166.61,26136.88,26137.0,178.9692,4681342.6758307,4139,65.41129,1711049.7098359,1
26137.01,26139.91,26124.0,26124.0,107.4858,2809095.8534178,3541,49.94799,1305331.6978017,1
26124.01,26124.01,26044.3,26065.08,273.3472,7128493.6569048,6739,135.49415,3533110.2165755,1
26065.08,26086.32,26037.27,26076.05,199.07998,5189395.6396754,5153,99.56224,2595259.7093039,1
26076.06,26094.49,26065.97,26082.77,116.17718,3029993.3874477,4320,66.35605,1730609.1234271,1
26082.76,26089.0,26073.0,26083.9,67.28426,1754694.5797832,3601,36.83215,960520.8198332,1
26083.91,26111.95,26083.9,26104.12,153.54672,4007287.1746043,3576,91.52303,2388512.0413375,1
26104.13,26164.29,26096.3,26137.31,257.50703,6728742.9095149,6083,148.95424,3892867.7589619,1
26137.31,26140.9,26125.22,26129.31,64.02873,1673276.0992844,3612,31.91116,833909.2124475,1
26129.32,26154.08,26123.55,26142.43,114.72299,2998240.248088,3492,68.22381,1782831.3733363,1
26142.43,26142.43,26103.81,26125.49,81.21862,2121664.7195076,3605,30.83559,805496.0840189,1
26125.48,26128.1,26100.35,26109.94,76.51356,1998162.2333687,3607,35.87501,936820.6385664,1
26109.93,26117.51,26094.09,26099.82,61.53209,1606184.0754206,2981,32.53033,849112.6276973,1
26099.81,26107.64,26085.15,26092.82,60.55696,1580354.4390226,2901,23.64562,617072.4658277,0
26092.82,26099.25,26082.72,26091.49,67.2119,1753605.2238176,3030,36.54405,953390.8491619,0
26091.5,26094.09,26088.41,26092.21,46.68786,1218129.0851561,2872,19.97802,521242.1910357,0
26092.22,26121.86,26092.21,26117.69,103.80697,2710634.8413635,3104,61.6672,1610076.9373097,0
26117.68,26133.71,26108.07,26108.08,52.32849,1366929.8854928,2534,26.66443,696525.834373,0
26108.07,26108.08,26040.17,26067.86,123.31049,3214131.807582,4519,34.83489,907864.7079634,1
26067.87,26067.87,26045.35,26053.55,95.66401,2492805.0189398,3138,43.83147,1142032.1821009,1
26053.55,26075.89,26053.55,26065.01,74.55576,1943337.2298423,2612,39.47778,1028892.0677782,1
26065.02,26074.14,26051.12,26073.81,80.90507,2108751.9068766,2912,36.39545,948593.5353965,1
26073.81,26090.28,26073.81,26089.29,64.68755,1687299.6468014,2462,35.10163,915562.9002176,0
26089.29,26109.0,26089.29,26105.24,63.73699,1663506.6538181,2715,41.37858,1079914.6391402,0
26105.25,26105.25,26083.86,26090.38,67.95602,1773185.0246742,2896,22.80261,594870.9024512,0
26090.38,26095.45,26085.0,26095.44,39.43414,1028851.5855802,1840,22.60959,589919.9280371,0
26095.45,26102.18,26095.44,26101.77,54.0489,1410664.7368543,2338,30.10526,785730.0074676,0
26101.78,26101.78,26065.01,26094.3,210.69181,5494929.2099741,5284,81.04687,2113557.9367459,0
26094.3,26105.0,26045.0,26049.96,206.34907,5379938.6359878,5307,77.41615,2018361.8868211,1
26049.96,26049.97,26033.0,26038.07,146.93967,3826491.9664922,4834,66.84758,1740732.9150169,1
26038.07,26049.83,25986.41,26023.51,663.46655,17258293.2433688,10320,259.68468,6755367.978084,1
26023.51,26032.44,25993.58,26015.83,198.41088,5162461.0076968,5831,91.2751,2374882.0008806,1
26015.84,26052.58,26015.62,26051.07,139.699,3636968.1580629,4493,64.42768,1677243.5367623,1
26051.07,26063.39,26017.58,26054.24,317.10667,8259031.1096836,6309,129.50536,3372902.4245371,0
26054.24,26058.97,26010.05,26028.01,202.30249,5266996.9278199,5983,75.83397,1974279.5142315,0
26028.02,26052.82,26022.13,26030.4,129.46502,3370833.7669221,4261,60.88523,1585229.0739875,1
26030.4,26053.76,26020.5,26050.68,103.40081,2692360.9986372,3404,55.88619,1455198.5868932,0
26050.68,26056.93,26045.87,26056.72,62.72298,1634148.5943337,2825,31.49587,820582.5652745,0
26056.72,26056.73,26019.53,26030.5,186.37436,4852497.4515211,5165,54.31745,1414213.9054591,0
26030.49,26050.75,26019.04,26020.65,243.59138,6341700.7431601,5375,120.54509,3138351.5494089,0
26020.65,26033.14,26020.65,26027.6,87.77455,2284679.5003526,2985,32.30386,840806.758382,0
26027.61,26044.62,26015.59,26028.83,245.00236,6377480.4033351,4379,118.2718,3078402.0374393,0
26028.83,26030.2,26012.98,26012.98,165.9306,4317837.7132381,3998,60.366,1570943.5728956,0
26012.98,26026.61,26009.37,26026.61,142.07416,3696015.6232804,3649,93.15715,2423439.5422921,0
26026.61,26033.9,26026.6,26031.59,104.64972,2724105.7133704,2555,55.28434,1439046.9830876,0
26031.58,26038.83,26016.67,26016.68,136.05581,3541104.620883,3685,48.94052,1273931.1457167,1
26016.67,26030.0,26016.67,26026.61,131.96701,3434210.5210052,3015,70.97277,1846875.6233025,0
26026.62,26026.62,26012.65,26025.39,125.4827,3264921.9825732,3907,39.0032,1014755.0000834,0
26025.39,26031.72,25995.54,26000.01,118.67419,3086821.165556,3585,39.01956,1015018.3382871,1
26000.01,26000.01,25872.05,25950.0,1333.12997,34568840.4109449,17966,591.02712,15323752.8407157,1
25950.01,25975.46,25937.33,25963.02,313.4854,8137007.4690344,5988,141.8791,3682491.641199,1
25963.01,25987.67,25953.89,25982.34,171.98867,4466800.5677084,4746,94.24536,2447538.0462751,0
25982.33,25982.34,25933.77,25945.81,186.96716,4852635.3668831,4500,70.03949,1817514.6186367,1
25945.82,25956.51,25926.37,25936.92,141.94259,3682564.5931609,4150,50.01697,1297621.2601911,1
25936.92,25957.43,25932.52,25946.26,117.56144,3049991.7442375,4251,67.97558,1763495.0536097,1
25946.26,25949.72,25932.17,25932.17,130.21985,3378212.2337335,3951,49.18024,1275875.9376771,1
25932.18,25938.42,25914.03,25915.97,178.8993,4637890.2760796,4760,83.66452,2168895.7398437,1
25915.97,25923.12,25891.23,25898.03,228.15768,5910607.9118502,5318,81.88529,2121412.5116419,2
25898.03,25934.13,25887.91,25934.12,204.10391,5289346.030079,5212,125.63369,3255889.4070663,2
25934.13,25954.62,25928.3,25928.3,142.32036,3692138.4445807,3885,70.22416,1821761.700678,2
25928.3,25956.51,25922.27,25934.35,135.16635,3506100.7882957,4089,86.68815,2248594.6338634,2
25934.36,25986.04,25925.84,25972.87,387.24665,10053056.1373099,5639,311.32172,8082324.5032963,2
25972.87,25987.19,25964.88,25969.72,227.70251,5914897.3174748,5132,130.24452,3383477.4720243,2
25969.71,25969.72,25932.15,25933.1,179.69748,4663295.8053204,4653,47.42888,1230627.7598574,2
25933.1,25965.83,25864.5,25965.82,795.89138,20621386.1700152,11057,394.43579,10220701.2781696,2
25965.83,25970.89,25916.5,25919.27,135.49641,3514658.3470658,4642,61.59234,1597556.0236412,2
25919.28,25931.55,25908.58,25931.54,139.14573,3606959.872275,4382,68.63463,1779176.368327,2
25931.55,25938.37,25912.75,25915.73,154.25894,3999380.2051532,4496,56.54276,1465912.9927163,2
25915.73,25934.13,25914.94,25934.13,82.26076,2132352.1848175,3394,46.03264,1193268.556159,2
25934.13,25953.08,25934.12,25940.52,86.01909,2231613.3340993,3469,57.89842,1502022.3116477,2
25940.53,25968.69,25940.52,25953.45,112.25764,2913849.0053332,3861,63.98308,1660608.6351363,2
25953.45,25965.39,25953.45,25963.68,97.73765,2537341.0022206,3361,67.2633,1746188.6991005,2
25963.67,25966.41,25950.12,25952.78,114.55671,2973991.6698718,3777,45.86973,1190733.3473854,2
25952.79,25969.72,25945.84,25969.16,65.5755,1702345.6434084,3471,35.79525,929251.5442527,2
25969.17,26004.0,25966.99,26000.99,220.32792,5725873.5188391,5050,148.05416,3847908.9526108,2
26000.99,26109.71,25991.44,26087.08,580.89396,15139978.272184,10812,349.41776,9106214.353478,1
26087.07,26253.99,26070.0,26167.42,1259.66025,32968063.1283953,18581,734.81625,19230378.8357203,1
26167.43,26217.65,26091.97,26108.7,1062.90776,27798488.743409,14073,554.14046,14496233.8284479,1
26108.71,26137.49,26076.93,26136.55,432.25175,11289044.5492789,8362,207.85358,5428366.3703786,1
26136.54,26153.34,26092.5,26106.14,263.29879,6877980.9835471,6566,136.08468,3554464.7732845,2
26106.13,26123.18,26092.05,26121.48,188.00072,4908501.4851111,5215,79.8759,2085533.1591234,1
26121.49,26163.62,26109.04,26137.73,229.49879,5998386.4187783,6633,122.12029,3191645.077317,1
26137.73,26143.52,26090.0,26101.31,340.42898,8889999.152455,6434,132.93317,3470766.5381096,1
26101.3,26123.0,26080.6,26113.25,228.80432,5971604.5896699,5684,123.99371,3236155.3401625,1
26113.25,26139.25,26099.0,26123.6,131.18343,3426201.7187553,4746,77.8047,2031947.413863,1
26123.6,26159.04,26111.98,26118.94,232.31574,6071204.207205,5700,141.68677,3702944.5004362,1
26118.95,26149.53,26110.0,26139.61,192.94515,5042141.9933102,5023,87.24749,2279876.880437,1
26139.62,26152.86,26122.61,26132.01,150.25596,3927069.9464627,4462,80.91139,2114743.9815656,1
26132.02,26160.0,26118.73,26144.0,212.38615,5552471.3383455,5857,100.88915,2637542.2500535,0
26144.0,26190.0,26125.13,26131.32,397.33716,10394523.7264966,7719,170.74885,4467249.1281228,0
26131.32,26139.02,26044.11,26104.17,384.86078,10041679.4073052,9161,172.98718,4513197.1829212,0
26104.16,26124.65,26095.88,26122.57,197.44933,5156416.6932314,5809,82.45809,2153235.0217926,0
26122.58,26147.48,26121.61,26140.0,169.35154,4425948.6617613,5195,93.51324,2443949.5766621,0
26140.0,26154.53,26123.08,26153.07,187.57175,4903345.5950622,5213,78.40377,2049674.104233,0
26153.07,26160.0,26136.92,26146.92,136.76029,3575964.2149358,4213,54.27197,1419091.5876054,0
26146.91,26191.79,26146.91,26184.89,318.08445,8325977.7302658,5752,195.59411,5119710.1802537,0
26184.9,26188.64,26144.48,26160.0,149.1259,3902095.4696887,4226,46.20745,1208947.7821147,0
26159.99,26176.86,26156.81,26162.9,115.74705,3028954.3764091,3681,55.9559,1464309.462121,0
26162.89,26175.6,26135.75,26141.79,125.88032,3292377.5813882,4015,41.58652,1087680.3898394,0
26141.79,26148.74,26100.0,26127.58,212.79395,5558507.6547929,5642,88.42062,2309511.165041,0
26127.58,26145.78,26112.2,26133.7,139.34733,3641089.9036805,4627,71.23632,1861342.9008548,0
26133.69,26133.7,26110.01,26111.12,113.30217,2959574.7388126,3659,33.51229,875274.7266922,0
26111.12,26148.91,26105.12,26148.91,92.50914,2416589.6556243,3301,57.1399,1492726.7261922,0
26148.91,26155.0,26125.82,26125.83,113.38353,2964355.6526185,4040,36.93645,965728.1893895,1
26125.83,26125.95,25918.0,25975.27,1000.26149,26001521.1734077,17383,370.06076,9614970.8198074,2
25975.27,26011.94,25967.21,25981.21,311.18532,8088479.6529237,7593,148.92193,3870378.0120515,2
25981.21,26026.98,25970.0,25996.26,294.22211,7649540.105818,6552,146.08264,3797971.2411343,2
25996.27,26013.14,25972.95,25985.87,153.15088,3981264.3665145,4953,68.59219,1783120.8379135,2
25985.87,26023.74,25985.87,26010.47,94.48768,2457626.5385107,4177,43.03884,1119384.0098839,2
26010.47,26021.6,26007.42,26012.01,74.65687,1942205.8241432,3811,31.2196,812145.4651538,2
26012.01,26012.01,25990.0,25993.03,164.52047,4277435.1493609,3575,46.60713,1211579.2538002,2
25993.04,26000.83,25970.35,25994.44,135.73453,3527166.561479,3712,53.49593,1390036.7665502,2
25994.44,26010.68,25994.44,26008.28,110.09772,2862965.5044735,3082,60.37876,1570082.9065598,2
26008.27,26008.28,25988.25,25989.09,148.35067,3856383.5322495,4183,48.89154,1270879.8733648,2
25989.09,25990.0,25946.18,25982.67,167.75235,4357130.5114127,5409,41.73276,1084039.7299047,2
25982.68,25998.76,25981.73,25998.75,109.7363,2851994.8683667,3691,63.99062,1663101.7774721,2
25998.75,26047.38,25998.75,26025.79,226.31021,5890006.1396482,5149,119.06671,3098639.3994274,2
26025.79,26055.0,26015.0,26054.99,172.75782,4497823.2305124,4019,110.77909,2884138.9107981,1
26054.99,26067.53,26040.55,26061.41,95.67932,2492615.1475445,3422,38.67508,1007584.459409,1
26061.41,26080.22,26048.77,26074.4,187.05222,4875941.4334926,4441,92.43531,2409269.4819976,1
26074.41,26178.83,26074.4,26132.46,470.21982,12286474.394685,9538,302.90467,7913257.9262658,0
26132.46,26140.63,26104.33,26118.21,169.30577,4422403.2955581,4675,96.29472,2515261.7119094,1
26118.22,26127.88,26111.95,26120.0,98.55972,2574459.0504423,2942,46.44594,1213165.0725122,1
26120.0,26135.2,26110.02,26122.87,129.2069,3375124.5348459,3868,80.19845,2094839.9533035,0
26122.88,26132.38,26092.91,26092.91,115.61893,3019163.8317613,3470,37.17138,970694.5346962,1
26092.92,26121.82,26084.07,26121.82,155.61425,4061917.9934634,4426,101.38904,2646655.7478396,1
26121.82,26165.99,26121.81,26140.44,217.36743,5684125.4287898,5067,108.67495,2841626.4012142,0
26140.44,26149.73,26105.78,26116.64,121.00872,3160964.6098641,3962,34.8699,910796.7528012,0
26116.65,26206.24,26116.64,26127.64,474.85079,12427018.2813865,8049,292.32823,7650808.0250128,0
26127.64,26153.48,26127.0,26134.31,230.54611,6026233.9907981,4243,169.1889,4422187.3371563,0
26134.3,26145.94,26093.46,26106.34,281.63784,7353284.7482087,5783,120.43403,3143990.8156148,1
26106.34,26106.34,26090.0,26090.0,96.71631,2524169.2359062,3638,43.7698,1142299.4209302,1
26090.01,26117.57,26085.2,26103.75,222.96858,5820268.7174514,3807,152.25755,3974633.2163538,0
26103.75,26107.98,26097.96,26102.68,74.66058,1948856.672189,2909,23.62728,616709.7360611,0
26102.67,26105.67,26080.19,26104.69,122.80988,3204552.9492893,3761,46.67664,1218023.3383988,0
26104.69,26105.9,26080.42,26081.89,113.92339,2972327.4871024,3639,32.97744,860336.1714005,0
26081.9,26097.78,26066.36,26078.78,132.41799,3453314.3346912,3735,47.8699,1248402.7694957,1
26078.77,26087.93,26078.02,26082.1,69.62314,1815912.7498059,2611,33.13327,864160.3431651,0
26082.1,26091.78,26082.08,26083.19,81.31033,2121128.7733776,2896,35.07199,914887.655457,0
26083.18,26083.19,26064.7,26068.32,147.23974,3839300.8222077,3224,46.36823,1209089.5402091,0
26068.31,26085.03,26068.31,26085.02,97.4011,2539997.3766499,2415,70.0107,1825668.1917297,0
26085.03,26091.36,26076.67,26076.67,87.32913,2278131.1296512,2855,42.31219,1103815.2348745,0
26076.68,26078.61,26051.0,26057.87,164.77671,4295091.9822066,4163,75.22022,1960770.536349,0
26057.86,26079.58,26052.69,26058.92,495.7693,12923786.0333365,4678,335.1065,8736140.0856658,0
26058.91,26095.08,26032.07,26067.22,1101.04584,28700570.935853,7891,497.41423,12970234.7897034,0
26067.21,26082.9,26042.83,26079.73,531.50917,13850889.0394451,5563,248.31437,6472071.5499738,0
26079.73,26089.35,26065.15,26065.15,73.9313,1927961.8905019,2987,19.65325,512522.2401801,0
26065.15,26065.16,26042.0,26042.0,117.08832,3050762.6274953,3298,51.94532,1353462.0884944,0
26042.01,26047.89,26015.98,26037.14,173.82033,4525303.3926666,4284,87.55445,2279448.6940626,0
26037.14,26050.0,26018.93,26038.72,142.93223,3721255.8026675,3935,75.93651,1976983.3345445,0
26038.72,26039.98,26005.0,26008.66,229.25386,5965454.3733031,4794,100.0438,2602967.736228,1
26008.67,26019.07,26000.62,26009.13,164.6398,4282669.2845142,4187,80.82228,2102396.7816953,1
26009.12,26040.0,26009.12,26036.78,150.70766,3922224.5826318,4436,87.86234,2286526.7946769,1
26036.77,26049.23,25995.61,26002.96,266.01455,6921229.7084548,6247,87.64159,2280619.3637992,1
26002.96,26008.07,25990.58,26004.2,207.53376,5396386.5848368,4345,85.81817,2231475.4215397,1
26004.2,26005.89,25963.24,25998.65,352.72234,9166238.0257939,6590,156.41457,4064677.3511163,1
25998.64,26015.72,25984.77,25992.64,245.05163,6370974.2814657,5531,91.51275,2379261.3670254,1
25992.63,26002.43,25982.9,25985.17,327.77779,8520175.0894635,4595,144.46212,3754971.0990398,1
25985.18,25993.82,25950.0,25956.43,382.64705,9937672.20714,6201,143.68391,3732355.0330587,2
25956.44,25969.65,25950.74,25961.86,260.16845,6754196.5000772,5445,143.55838,3726830.696506,1
25961.85,25980.0,25959.79,25977.23,160.73345,4174311.0701136,3933,102.68337,2666822.2629977,1
25977.22,25984.56,25965.12,25981.97,155.02643,4026656.6020288,3765,62.41024,1621019.9056701,2
25981.97,25992.23,25970.0,25992.23,154.08,4002539.6814307,3928,95.0057,2467918.2242143,2
25992.23,25992.23,25977.16,25977.16,96.07297,2496500.0209622,3409,21.0081,545885.3256241,2
25977.17,25977.17,25953.13,25962.02,350.74329,9107972.7771895,6480,144.70897,3757501.0870388,2
25962.01,25973.2,25922.0,25973.2,295.00699,7653394.371189,6835,149.8989,3888690.2442777,2
25973.2,25991.4,25960.4,25981.27,183.76497,4773020.6331059,5049,99.62626,2587513.9832548,2
25981.27,26046.0,25978.03,26020.89,324.63633,8445836.6455681,6949,154.33424,4015053.4154406,2
26020.89,26038.26,26003.51,26007.14,221.24141,5755761.366512,4687,76.17464,1981768.005581,2
26007.14,26011.01,25964.1,25964.1,215.63173,5604107.843822,5148,76.07789,1977220.0385447,2
25964.1,25990.9,25961.97,25975.55,132.96455,3453948.9145994,4544,63.93943,1660845.7983569,2
25975.54,25988.13,25970.28,25970.63,126.48758,3286072.4597309,3965,57.89205,1504027.8106882,2
25970.63,25994.23,25964.79,25988.89,116.88802,3036482.6700716,4230,74.48713,1934884.722558,2
25988.89,26029.71,25988.88,26024.04,166.24479,4323403.9021244,5312,88.38115,2298251.0524611,2
26024.03,26044.51,26007.03,26044.51,162.65543,4232571.7366005,5012,83.80095,2180680.5184404,2
26044.5,26055.93,26010.0,26013.03,188.95206,4918451.4373531,4736,54.53951,1419748.8094659,2
26013.04,26021.71,26008.2,26015.2,114.02998,2966281.0261692,4223,55.35042,1439810.0450054,2
26015.2,26073.62,26006.0,26064.83,283.40367,7381031.7236248,6820,145.5602,3790936.8364568,2
26064.83,26103.43,26047.0,26052.0,333.73597,8701557.1492451,8701,154.31114,4023645.0892234,2
26052.0,26237.0,26052.0,26190.0,1349.41117,35304271.9926061,21000,756.98949,19802603.9131652,2
26189.99,27200.0,26181.84,26951.04,8423.8515,225739063.6414352,121501,4523.84861,121128440.4031751,2
26951.04,27633.68,26916.18,27547.95,8244.9758,225123828.243985,99029,4560.87048,124537167.2615463,2
27547.96,27692.0,27231.52,27492.03,5490.31504,150575981.4079456,62791,2717.15073,74517805.9647217,2
27492.03,27550.0,27352.13,27415.1,3213.91523,88227327.8161449,43301,1586.46785,43548605.351189,2
27415.1,27463.06,27265.24,27407.09,2019.54079,55230367.4831967,32855,967.24318,26448708.512615,2
27407.1,27504.87,27382.45,27450.78,1677.98164,46042557.8101675,23311,952.23913,26128985.9039051,2
27450.78,27499.97,27356.15,27423.44,1213.69773,33274420.0974045,16485,571.63118,15669137.4172111,2
27423.44,27880.0,27350.01,27638.24,2604.94056,71853292.7535607,40066,1478.12114,40773090.6363421,2
27638.24,28142.85,27604.19,27908.06,6124.58481,170418717.3113449,62174,3128.57908,87083765.8002978,1
27908.06,27930.0,27759.77,27871.61,2300.61198,64020033.8941078,27772,1122.34542,31230575.4705376,0
27871.61,28034.99,27845.95,27999.99,1911.18779,53356053.1557034,27508,968.04076,27030359.8305401,0
27999.99,28097.91,27895.25,27933.94,1705.44632,47709962.8791695,26194,911.05261,25485188.3708192,0
27933.95,28004.13,27893.5,27948.71,980.00909,27378453.9538666,17024,507.68646,14183001.4037985,0
27948.71,28059.31,27894.9,27926.61,1118.82896,31287202.9701815,18140,568.1058,15886083.6314027,0
27926.6,27972.99,27793.33,27892.07,1599.61199,44588989.6175876,22001,811.7031,22624446.9824903,0
27892.08,27973.14,27835.84,27939.33,537.53102,15006342.1293465,10930,291.99652,8151533.5025619,0
27939.34,27956.0,27875.99,27949.82,680.37491,18989920.9388449,9799,374.38709,10448301.9083597,0
27949.83,28020.73,27910.7,27968.15,778.76156,21774667.8764733,12329,400.52523,11197781.6097463,0
27968.15,28005.0,27955.76,27971.79,644.14087,18021462.3606233,9320,335.21416,9378799.4377967,0
27971.78,27995.0,27893.38,27977.88,733.62713,20501855.2266563,11395,398.72562,11143891.4806168,0
27977.88,27978.62,27900.01,27926.08,342.06413,9553133.1073143,7335,172.87258,4827136.1314145,0
27926.09,27937.94,27880.36,27916.86,387.88817,10824685.4676888,7781,194.48595,5427425.0602902,0
27916.86,27919.9,27823.91,27831.33,658.7802,18351766.46086,10673,284.14099,7914224.9590554,0
27831.33,27872.75,27827.35,27872.74,540.75431,15062336.7539925,8702,335.17437,9335997.4304336,0
27872.75,27883.61,27844.3,27858.99,391.71139,10915210.3024283,6192,192.97231,5377070.6804928,0
27859.0,27859.0,27690.84,27724.14,894.18867,24812840.6290437,16142,411.31095,11411483.3704761,1
27724.14,27747.89,27561.24,27569.28,953.05309,26339312.4408985,16098,400.8502,11077579.5529995,1
27569.28,27700.0,27564.39,27689.19,529.64972,14633997.2478894,11233,277.18666,7658115.989385,0
27689.18,27733.32,27650.72,27685.9,444.06137,12297350.5942525,8770,220.70891,6112235.7484921,0
27685.89,27709.4,27626.95,27639.84,323.64434,8953173.7639119,7331,168.96485,4673169.1759434,0
27639.84,27663.76,27617.76,27658.99,240.88957,6658506.7821867,5974,108.13498,2988903.7598447,0
27658.98,27693.98,27646.87,27686.22,269.50384,7457289.4210581,6229,126.67777,3505086.8989916,0
27686.22,27686.22,27532.79,27564.72,582.17226,16065780.5255263,10615,234.05155,6457655.4477376,0
27564.72,27626.76,27538.91,27624.4,233.64074,6445737.3914315,5737,129.34703,3568317.493328,0
27624.41,27645.0,27598.76,27638.28,212.01565,5856230.8407293,5006,106.91197,2952936.3806832,0
27638.29,27650.0,27610.67,27615.55,195.59066,5405418.2568753,4470,95.37584,2636046.4140596,0
27615.55,27620.0,27567.7,27615.67,399.93219,11035227.1074621,6431,206.38048,5694682.6411648,0
27615.66,27703.97,27587.39,27675.15,590.78051,16331546.431868,8379,289.48114,8004671.5828518,0
27675.15,27779.12,27675.15,27716.34,566.38733,15703195.6319762,7806,266.11362,7377455.5463113,0
27716.34,27748.4,27695.96,27702.31,394.202,10927832.5921689,7892,198.28689,5496824.5090269,0
27702.32,27768.57,27669.27,27701.13,530.02169,14692203.9320998,7335,264.28329,7326379.1820042,0
27701.13,27758.48,27701.12,27716.0,322.44699,8940114.0174469,5647,124.93981,3464231.5185149,0
27715.99,27716.0,27622.24,27622.24,479.67666,13264255.5435637,7481,180.06784,4978706.2744875,0
27622.24,27643.03,27455.91,27542.61,772.30813,21285989.3936029,13428,305.14768,8409317.18934,0
27542.62,27576.74,27485.02,27529.85,494.97508,13633150.9117831,7429,210.99764,5811560.4826786,0
27529.84,27554.76,27482.64,27541.42,328.87157,9050377.2165883,6653,185.00213,5091040.9743804,0
27541.42,27560.38,27530.25,27552.62,379.01217,10438923.5915968,6232,158.4957,4365555.2540717,0
27552.63,27562.07,27430.96,27436.05,751.96552,20672199.173444,9980,283.17943,7782205.79407,1
27436.06,27456.93,27349.39,27370.01,843.95471,23126521.9926605,12444,355.09162,9731599.9572127,2
27370.01,27446.21,27359.16,27395.99,288.4785,7909307.8517811,5762,133.38011,3656694.9813322,1
27395.98,27444.21,27394.17,27400.56,328.2983,9000009.4056019,5422,137.42019,3766779.7544968,1
27400.55,27400.56,27365.21,27373.74,354.12684,9696128.6055629,5160,150.78584,4128205.2095778,1
27373.74,27398.42,27280.99,27340.36,712.75643,19475967.0449216,11530,335.5325,9166494.4709068,2
27340.36,27404.11,27334.24,27404.11,340.68878,9328812.2187366,5423,222.24934,6085700.9212043,2
27404.11,27426.35,27383.21,27391.13,325.70513,8924880.1028565,5112,153.56086,4207762.1369791,1
27391.14,27444.36,27391.13,27428.38,378.57404,10380746.5145885,5559,213.0748,5842022.900694,1
27428.38,27441.35,27410.46,27421.85,165.4134,4537618.326493,3501,92.36351,2533848.9138312,1
27421.86,27442.53,27411.43,27432.24,103.96754,2851676.0487883,3012,46.76494,1282733.6120657,2
27432.24,27446.8,27430.05,27443.0,93.88004,2575956.2442815,3025,44.35563,1217047.699745,1
27443.0,27475.0,27438.71,27473.99,187.28124,5143252.8310306,4491,122.64889,3368193.3420475,1
27473.99,27476.03,27451.66,27469.72,177.73768,4881882.6912556,3296,88.82486,2439701.8367378,0
27469.71,27469.72,27435.64,27459.07,144.6775,3971699.240367,3382,71.43042,1960838.1765012,0
27459.08,27470.63,27453.43,27469.04,114.15778,3135300.5633289,3003,59.57608,1636210.8652027,1
27469.05,27469.05,27432.5,27453.14,199.40916,5473136.2031938,4162,95.45949,2620038.1943901,1
27453.13,27458.1,27409.92,27431.41,182.61543,5009043.4224618,4049,74.98812,2056586.5629812,1
27431.4,27433.43,27414.06,27419.78,158.36051,4343052.2005176,4138,83.23406,2282670.9692335,1
27419.78,27419.78,27371.94,27382.21,335.4275,9186742.5153968,6410,123.80305,3390643.1717188,1
27382.21,27427.12,27382.21,27422.9,253.41919,6946077.1988027,5575,180.89414,4958089.9831281,1
